,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
7827,3,1,1,870,1,1,3,2,0,3,1,3,0,22,12,1,1,1,202,203,60,144,210,20,0,128,88,3
7826,3,1,1,870,1,1,3,2,0,3,1,3,0,22,12,1,1,1,202,152,30,147,169,10,0,128,110,3
7824,3,1,1,870,1,1,3,2,0,3,1,3,0,22,12,1,1,1,185,152,60,144,184,30,0,128,143,3
7821,3,1,1,870,1,1,3,2,0,3,1,3,0,22,12,1,1,1,237,169,30,151,181,10,0,160,88,3
9321,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,292,179,60,130,210,10,0,250,132,3
9323,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,318,179,30,144,248,20,0,250,214,3
9315,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,371,179,120,119,194,30,0,250,165,2
9316,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,292,134,120,130,156,30,0,325,132,2
9317,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,371,134,120,144,165,20,0,200,132,3
9318,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,318,134,60,144,165,10,0,325,214,2
9319,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,318,149,120,144,165,30,0,200,214,2
9320,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,292,149,60,144,165,20,0,325,165,2
9322,3,1,1,1036,1,0,3,1,0,2,0,2,0,17,25,1,1,1,292,149,120,119,177,20,0,250,214,2
6764,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,182,105,60,81,118,20,0,260,115,2
6763,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,200,105,120,81,118,30,0,160,149,2
6762,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,200,94,60,81,118,10,0,260,149,2
6759,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,236,126,120,63,137,30,0,200,115,2
6766,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,182,105,120,63,127,20,0,200,149,2
6761,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,236,94,120,81,118,20,0,160,92,3
6760,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,182,94,120,71,109,30,0,260,92,2
6765,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,182,126,60,71,146,10,0,200,92,3
6767,3,1,1,752,1,1,1,2,0,3,1,3,0,25,1,1,1,1,200,126,30,81,168,20,0,200,149,2
9680,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,196,100,120,82,139,10,0,160,80,3
9679,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,233,100,60,88,116,20,0,160,130,2
9676,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,177,133,30,82,144,10,0,208,130,2
9677,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,233,133,60,96,177,30,0,208,80,3
9678,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,177,111,30,88,156,20,0,128,80,3
9681,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,177,133,120,96,177,10,0,128,100,3
9682,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,177,100,30,96,123,30,0,160,100,3
9675,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,196,133,120,88,149,20,0,208,100,3
9683,3,1,1,1076,1,0,3,1,1,2,1,2,0,22,1,1,1,1,233,111,60,82,132,10,0,128,100,3
5039,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,205,49,60,55,58,10,0,112,80,3
5031,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,174,59,120,61,66,20,0,182,80,2
5038,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,159,44,30,69,54,30,0,140,80,2
5037,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,159,59,120,69,80,10,0,112,80,3
5036,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,174,44,120,55,64,10,0,140,64,2
5035,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,205,44,60,61,52,20,0,140,104,2
5034,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,159,49,30,61,70,20,0,112,64,3
5033,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,205,59,60,69,80,30,0,182,64,2
5032,3,1,1,560,1,0,1,2,0,2,1,3,0,2,17,1,1,1,159,59,30,55,64,10,0,182,104,2
2700,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,119,2600,30,93,3120,10,0,0,0,1
2701,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,119,2600,120,91,4160,10,1,0,0,1
2705,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,102,2340,30,91,3120,10,1,0,0,2
2704,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,102,2600,30,89,3380,30,1,0,0,1
2707,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,119,3120,30,91,3380,30,0,0,0,1
2706,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,102,3120,60,89,3120,20,0,0,0,2
2702,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,119,2340,30,89,4160,20,0,0,0,1
2703,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,94,2340,60,89,4160,30,1,0,0,1
2708,2,0,1,301,1,0,6,1,1,1,0,1,1,25,10,1,0,1,102,2600,60,91,4160,30,0,0,0,1
10646,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,227,181,60,77,218,10,0,136,115,3
10645,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,173,163,30,91,198,30,0,170,115,3
10644,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,173,217,120,91,281,10,0,136,115,3
10643,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,191,163,120,77,225,10,0,170,92,3
10642,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,227,163,60,83,189,20,0,170,149,3
10640,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,227,217,60,91,281,30,0,221,92,3
10638,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,191,217,120,83,245,20,0,221,115,3
10639,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,173,217,30,77,237,10,0,221,149,3
10641,3,1,1,1183,1,1,3,2,1,5,1,3,0,1,22,1,1,1,173,181,30,83,245,20,0,136,92,3
9154,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,103,25,120,34,38,10,0,91,52,2
9158,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,89,22,30,34,26,10,0,56,40,2
9159,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,89,30,60,31,34,20,0,56,32,2
9160,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,103,30,30,34,38,30,0,56,52,1
9161,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,89,25,60,34,38,30,0,70,40,2
9153,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,103,25,30,38,29,10,0,70,32,3
9155,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,103,22,30,31,34,20,0,91,40,2
9157,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,89,25,30,31,32,30,0,91,32,3
9156,3,1,1,1018,1,0,1,3,0,4,1,3,0,2,22,1,1,1,82,22,60,31,34,30,0,56,52,2
6166,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,228,101,120,123,118,30,0,390,128,2
6165,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,300,134,120,115,146,30,0,300,160,2
6173,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,252,134,30,133,178,20,0,300,208,2
6168,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,252,101,60,133,122,10,0,390,208,2
6172,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,228,112,120,115,133,20,0,300,208,2
6171,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,228,134,60,123,150,10,0,300,128,3
6169,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,252,112,120,133,127,30,0,240,208,3
6167,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,300,101,120,133,122,20,0,240,128,3
6170,3,1,1,686,1,1,1,1,1,5,1,3,0,17,25,1,1,1,228,112,60,133,127,20,0,390,160,2
4211,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,161,103,30,110,116,20,0,140,123,3
4203,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,191,103,120,103,103,30,0,140,95,3
4205,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,191,77,120,110,90,20,0,112,76,3
4206,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,161,77,60,110,90,10,0,182,123,2
4207,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,161,86,120,110,91,30,0,112,123,3
4209,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,146,103,60,106,106,10,0,140,76,3
4210,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,146,86,120,103,95,20,0,140,123,2
4204,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,146,77,120,106,86,30,0,182,76,3
4208,3,1,1,468,1,0,3,1,1,3,1,2,0,22,3,1,1,1,146,86,60,110,91,20,0,182,95,2
9015,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,206,48,120,197,52,10,0,88,70,3
9010,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,206,48,30,193,46,10,0,143,91,2
9017,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,245,40,60,193,43,10,0,88,70,2
9016,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,206,36,30,197,40,30,0,110,70,3
9011,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,245,48,60,197,52,30,0,143,56,3
9012,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,206,40,30,195,45,20,0,88,56,3
9013,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,245,36,60,195,38,20,0,110,91,2
9014,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,219,36,120,193,42,10,0,110,56,3
9009,3,1,1,1002,1,0,1,1,1,4,1,3,0,25,23,1,1,1,219,48,120,195,48,20,0,143,70,2
9855,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,119,91,120,64,103,20,0,130,55,3
9863,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,141,76,60,61,90,10,0,80,55,3
9862,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,108,68,30,68,83,30,0,100,55,3
9856,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,108,91,30,61,98,10,0,130,71,3
9857,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,141,91,60,68,116,30,0,130,44,3
9858,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,108,76,30,64,103,20,0,80,44,3
9859,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,141,68,60,64,80,20,0,100,71,3
9860,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,119,68,120,61,95,10,0,100,44,3
9861,3,1,1,1096,1,0,3,1,1,4,1,2,0,2,1,1,1,1,108,91,120,68,116,10,0,80,55,3
881,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,140,4200,60,99,6720,30,0,80,150,2
880,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,167,5040,30,99,5460,30,0,64,195,2
879,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,140,5040,60,96,5040,20,0,64,120,2
878,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,140,3780,30,99,5040,10,1,64,150,2
877,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,140,4200,30,96,5460,30,1,104,120,2
876,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,126,3780,60,96,6720,30,1,64,195,2
875,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,167,3780,30,96,6720,20,0,104,150,2
874,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,167,4200,120,99,6720,10,1,104,195,2
873,2,0,1,98,1,1,6,2,3,2,1,3,1,10,1,1,1,1,167,4200,30,103,5040,10,0,80,120,1
5164,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,95,32,30,54,42,30,0,80,65,3
5165,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,124,36,60,47,45,10,0,64,65,3
5163,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,95,43,120,54,57,10,0,64,65,3
5162,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,105,32,120,47,48,10,0,80,52,3
5161,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,124,32,60,50,38,20,0,80,84,2
5160,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,95,36,30,50,50,20,0,64,52,3
5159,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,124,43,60,54,57,30,0,104,52,3
5158,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,95,43,30,47,48,10,0,104,84,2
5157,3,1,1,574,1,0,1,2,1,3,1,2,0,1,2,1,1,1,105,43,120,50,50,20,0,104,65,1
7939,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,182,252,30,63,266,10,0,273,175,2
7945,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,182,189,30,81,225,30,0,210,135,2
7946,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,236,210,60,63,245,10,0,168,135,2
7942,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,236,189,60,71,218,20,0,210,175,2
7940,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,236,252,60,81,337,30,0,273,108,2
7941,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,182,210,30,71,293,20,0,168,108,2
7944,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,182,252,120,81,337,10,0,168,135,3
7943,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,200,189,120,63,266,10,0,210,108,2
7938,3,1,1,883,1,1,3,2,0,4,1,3,0,25,1,1,1,1,200,252,120,71,281,20,0,273,135,2
2848,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,470,2340,60,284,3120,20,0,210,169,3
2847,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,353,2600,30,284,4160,20,0,168,104,3
2846,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,470,3120,60,292,4160,30,0,273,104,3
2844,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,392,3120,120,284,3380,20,0,273,130,2
2845,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,353,3120,30,278,3120,10,0,273,169,3
2852,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,470,2600,60,278,3380,10,0,168,130,3
2849,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,392,2340,120,278,4160,10,0,210,104,3
2851,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,353,2340,30,292,3380,30,0,210,130,3
2850,2,0,1,317,1,0,6,1,1,4,0,1,1,22,21,1,1,1,353,3120,120,292,4160,10,0,168,130,3
6392,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,189,97,60,89,118,30,0,195,84,2
6398,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,189,81,60,78,92,10,0,120,105,2
6397,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,144,73,30,89,84,30,0,150,105,2
6396,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,144,97,120,89,118,10,0,120,105,3
6395,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,159,73,120,78,94,10,0,150,84,2
6394,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,189,73,60,83,84,20,0,150,136,2
6390,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,159,97,120,83,105,20,0,195,105,2
6393,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,144,81,30,83,105,20,0,120,84,3
6391,3,1,1,711,1,1,1,2,0,3,1,3,0,2,25,1,1,1,144,97,30,78,99,10,0,195,136,2
7717,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,165,136,30,107,153,30,0,156,60,2
7718,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,165,122,30,110,136,10,0,96,75,3
7719,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,165,163,60,107,167,20,0,96,60,3
7721,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,165,136,60,110,167,30,0,120,75,3
7716,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,153,122,60,107,155,30,0,96,97,3
7720,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,189,163,30,110,169,30,0,96,97,3
7715,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,189,122,30,107,155,20,0,156,75,2
7714,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,189,136,120,110,167,10,0,156,97,3
7713,3,1,1,858,1,1,3,2,0,2,1,3,0,22,11,1,1,1,189,136,30,114,147,10,0,120,60,3
8613,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,200,55,120,145,62,20,0,143,75,3
8614,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,184,55,30,142,57,10,0,143,97,1
8615,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,233,55,60,149,66,30,0,143,60,3
8621,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,233,46,60,142,53,10,0,88,75,3
8620,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,184,41,30,149,49,30,0,110,75,3
8619,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,184,55,120,149,66,10,0,88,75,3
8618,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,200,41,120,142,54,10,0,110,60,3
8616,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,184,46,30,145,58,20,0,88,60,3
8617,3,1,1,958,1,0,1,1,0,5,1,1,0,2,14,1,1,1,233,41,60,145,48,20,0,110,97,3
4052,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,341,56,30,188,74,20,0,260,125,2
4051,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,341,62,120,194,80,10,0,260,162,2
4054,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,300,62,30,188,70,30,0,260,100,2
4055,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,300,56,30,194,62,10,0,160,125,2
4056,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,300,74,60,188,78,20,0,160,100,2
4057,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,341,74,30,194,80,30,0,160,162,2
4058,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,300,62,60,194,80,30,0,200,125,2
4050,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,341,62,30,202,66,10,0,200,100,2
4053,3,1,1,451,1,0,1,2,0,2,0,1,0,22,17,1,1,1,280,56,60,188,74,30,0,160,162,2
3040,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,64,116,60,40,186,30,0,0,0,2
3033,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,71,116,30,42,139,10,0,0,0,2
3034,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,71,104,30,38,186,20,0,0,0,1
3035,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,71,116,120,40,186,10,1,0,0,1
3036,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,61,104,60,38,186,30,1,0,0,1
3041,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,71,139,30,40,151,30,0,0,0,2
3037,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,64,116,30,38,151,30,1,0,0,2
3038,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,64,104,30,40,139,10,1,0,0,2
3039,2,0,1,338,1,0,10,1,1,1,0,4,0,25,22,1,0,1,64,139,60,38,139,20,0,0,0,2
10111,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,257,85,60,106,99,20,0,170,130,2
10107,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,214,113,120,106,133,20,0,221,100,3
10108,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,193,113,30,100,122,10,0,221,130,2
10109,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,257,113,60,114,150,30,0,221,80,3
10110,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,193,94,30,106,133,20,0,136,80,3
10114,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,193,85,30,114,105,30,0,170,100,3
10113,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,193,113,120,114,150,10,0,136,100,3
10115,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,257,94,60,100,112,10,0,136,100,3
10112,3,1,1,1124,1,1,1,1,0,2,1,3,0,1,22,1,1,1,214,85,120,100,122,10,0,170,80,3
8185,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,185,176,30,66,210,30,0,195,88,3
8184,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,167,158,60,66,225,30,0,120,143,3
8186,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,185,158,30,72,184,10,0,120,110,3
8182,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,220,176,120,72,245,10,0,195,143,3
8188,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,220,211,30,72,237,30,0,120,143,3
8189,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,185,176,60,72,245,30,0,150,110,3
8187,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,185,211,60,66,225,20,0,120,88,3
8183,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,220,158,30,66,225,20,0,195,110,3
8181,3,1,1,910,1,1,3,2,1,3,1,3,0,2,17,1,1,1,220,176,30,80,194,10,0,150,88,3
1507,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,67,252,30,41,328,30,1,0,0,2
1506,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,62,227,60,41,403,30,1,0,0,1
1505,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,76,252,120,43,403,10,1,0,0,1
1504,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,76,227,30,41,403,20,0,0,0,1
1503,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,76,252,30,45,302,10,0,0,0,2
1510,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,67,252,60,43,403,30,0,0,0,1
1509,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,67,227,30,43,302,10,1,0,0,2
1508,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,67,302,60,41,302,20,0,0,0,2
1511,2,0,1,168,1,0,8,1,1,2,0,1,0,22,25,1,0,1,76,302,30,43,328,30,0,0,0,2
8380,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,234,184,120,91,254,10,0,208,117,2
8381,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,234,166,30,85,237,20,0,208,90,2
8382,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,175,166,60,85,237,30,0,128,117,3
8384,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,195,166,30,91,194,10,0,128,90,3
8385,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,195,221,60,85,237,20,0,128,72,3
8383,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,195,184,30,85,218,30,0,208,72,2
8379,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,234,184,30,99,210,10,0,160,72,3
8387,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,195,184,60,91,254,30,0,160,90,3
8386,3,1,1,932,1,1,3,3,1,3,0,2,0,22,1,1,1,1,234,221,30,91,254,30,0,128,117,3
6962,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,195,87,30,87,99,10,0,144,115,3
6960,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,177,87,60,81,122,30,0,144,149,3
6959,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,231,87,30,81,122,20,0,234,115,2
6964,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,231,116,30,87,133,30,0,144,149,3
6963,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,195,116,60,81,122,20,0,144,92,3
6961,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,195,97,30,81,112,30,0,234,92,2
6965,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,195,97,60,87,133,30,0,180,115,2
6958,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,231,97,120,87,133,10,0,234,149,2
6957,3,1,1,774,1,1,1,2,1,3,1,3,0,22,1,1,1,1,231,97,30,95,109,10,0,180,92,2
3356,2,0,1,373,1,1,6,1,1,5,0,1,1,1,15,1,0,1,119,5040,30,70,6720,20,1,0,0,1
3348,2,0,1,373,1,1,6,1,1,5,0,1,1,1,15,1,0,1,137,5040,120,63,5040,30,1,0,0,1
3349,2,0,1,373,1,1,6,1,1,5,0,1,1,1,15,1,0,1,110,3780,120,66,5040,30,0,0,0,1
